pair,FileName,Subfolder,ImageName,Description,Majority_Label,Confidence
pair_772,1060_1,4550K,1060_1_gt.jpg,"This is an image taken indoors or in a well-lit room, with the theme of fashion expression. The subject is a person dressed in a stylish white suit, lying flat against a dark wooden background, belonging to the genre of fashion photography.",1,1
pair_772,1060_1,2600K,1060_1_2600K.jpg,"This is an image taken indoors or in a well-lit room, with the theme of fashion expression. The subject is a person dressed in a stylish white suit, lying flat against a dark wooden background, belonging to the genre of fashion photography.",-1,1
pair_773,1060_1,4550K,1060_1_gt.jpg,"This is an image taken indoors or in a well-lit room, with the theme of fashion expression. The subject is a person dressed in a stylish white suit, lying flat against a dark wooden background, belonging to the genre of fashion photography.",1,1
pair_773,1060_1,2000K,1060_1_2000K.jpg,"This is an image taken indoors or in a well-lit room, with the theme of fashion expression. The subject is a person dressed in a stylish white suit, lying flat against a dark wooden background, belonging to the genre of fashion photography.",-1,1
pair_774,1060_3,3800K,1060_3_3800K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",1,0.594360938
pair_774,1060_3,5800K,1060_3_5800K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",-1,0.594360938
pair_775,1060_3,3200K,1060_3_3200K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",1,0.522782999
pair_775,1060_3,10000K,1060_3_10000K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",-1,0.522782999
pair_776,1060_3,4550K,1060_3_gt.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",1,1
pair_776,1060_3,5800K,1060_3_5800K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",-1,1
pair_777,1060_3,4550K,1060_3_gt.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",1,1
pair_777,1060_3,3800K,1060_3_3800K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",-1,1
pair_778,1060_3,4550K,1060_3_gt.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",1,1
pair_778,1060_3,10000K,1060_3_10000K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",-1,1
pair_779,1060_3,4550K,1060_3_gt.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",1,1
pair_779,1060_3,3200K,1060_3_3200K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",-1,1
pair_78,1003_2,4000K,1003_2_gt.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",1,1
pair_78,1003_2,3400K,1003_2_3400K.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",-1,1
pair_780,1060_3,4550K,1060_3_gt.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",1,1
pair_780,1060_3,2800K,1060_3_2800K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",-1,1
pair_781,1060_3,4550K,1060_3_gt.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",1,1
pair_781,1060_3,2400K,1060_3_2400K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",-1,1
pair_782,1060_3,4550K,1060_3_gt.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",1,1
pair_782,1060_3,2000K,1060_3_2000K.jpg,"This is an image of an indoor staircase, featuring a woman dressed in a white suit sitting on the stairs. The focus is on showcasing her stylish outfit and posture, categorized as portrait photography.",-1,1
pair_783,1061_1,3800K,1061_1_3800K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",0,0.5
pair_783,1061_1,5400K,1061_1_5400K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",0,0.5
pair_784,1061_1,3200K,1061_1_3200K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",-1,0.594360938
pair_784,1061_1,6800K,1061_1_6800K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",1,0.594360938
pair_785,1061_1,2800K,1061_1_2800K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",-1,1
pair_785,1061_1,10000K,1061_1_10000K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",1,1
pair_786,1061_1,4500K,1061_1_gt.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",1,1
pair_786,1061_1,3800K,1061_1_3800K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",-1,1
pair_787,1061_1,4500K,1061_1_gt.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",1,1
pair_787,1061_1,5400K,1061_1_5400K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",-1,1
pair_788,1061_1,4500K,1061_1_gt.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",1,1
pair_788,1061_1,3200K,1061_1_3200K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",-1,1
pair_789,1061_1,4500K,1061_1_gt.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",1,1
pair_789,1061_1,6800K,1061_1_6800K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",-1,1
pair_79,1003_2,4000K,1003_2_gt.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",1,1
pair_79,1003_2,5000K,1003_2_5000K.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",-1,1
pair_790,1061_1,4500K,1061_1_gt.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",1,1
pair_790,1061_1,2800K,1061_1_2800K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",-1,1
pair_791,1061_1,4500K,1061_1_gt.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",1,1
pair_791,1061_1,10000K,1061_1_10000K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",-1,1
pair_792,1061_1,4500K,1061_1_gt.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",1,1
pair_792,1061_1,2000K,1061_1_2000K.jpg,"This is an image set in an outdoor environment, with a background of clear skies and some low-rise buildings. The subject is a young woman posing in sportswear under the sunlight, showcasing an image of vitality and youth. It belongs to the category of portrait photography.",-1,1
pair_793,1062_0,4000K,1062_0_4000K.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",1,0.728217778
pair_793,1062_0,10000K,1062_0_10000K.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",-1,0.728217778
pair_794,1062_0,5050K,1062_0_gt.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",1,1
pair_794,1062_0,4000K,1062_0_4000K.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",-1,1
pair_795,1062_0,5050K,1062_0_gt.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",1,1
pair_795,1062_0,10000K,1062_0_10000K.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",-1,1
pair_796,1062_0,5050K,1062_0_gt.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",1,1
pair_796,1062_0,3400K,1062_0_3400K.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",-1,1
pair_797,1062_0,5050K,1062_0_gt.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",1,1
pair_797,1062_0,3000K,1062_0_3000K.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",-1,1
pair_798,1062_0,5050K,1062_0_gt.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",1,1
pair_798,1062_0,2600K,1062_0_2600K.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",-1,1
pair_799,1062_0,5050K,1062_0_gt.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",1,1
pair_799,1062_0,2400K,1062_0_2400K.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",-1,1
pair_8,0_1,5000K,0_1_gt.jpg,"This is an image with a backdrop of a lake and snow-capped mountains, featuring a newlywed couple having their wedding photos taken by the lakeside. The groom is wearing a suit, and the bride is in a wedding dress. The background showcases the azure lake and distant snow mountains, belonging to the genre of wedding portrait photography.",1,1
pair_8,0_1,10000K,0_1_10000K.jpg,"This is an image with a backdrop of a lake and snow-capped mountains, featuring a newlywed couple having their wedding photos taken by the lakeside. The groom is wearing a suit, and the bride is in a wedding dress. The background showcases the azure lake and distant snow mountains, belonging to the genre of wedding portrait photography.",-1,1
pair_80,1003_2,4000K,1003_2_gt.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",1,1
pair_80,1003_2,3000K,1003_2_3000K.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",-1,1
pair_800,1062_0,5050K,1062_0_gt.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",1,1
pair_800,1062_0,2000K,1062_0_2000K.jpg,"This is an image taken near an ancient building, featuring a couple posing in a vintage setting that creates a romantic atmosphere. It belongs to the genre of portrait photography.",-1,1
pair_801,1063_2,3800K,1063_2_3800K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",1,0.594360938
pair_801,1063_2,6000K,1063_2_6000K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",-1,0.594360938
pair_802,1063_2,3200K,1063_2_3200K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",1,0.728217778
pair_802,1063_2,10000K,1063_2_10000K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",-1,0.728217778
pair_803,1063_2,4400K,1063_2_gt.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",1,1
pair_803,1063_2,3800K,1063_2_3800K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",-1,1
pair_804,1063_2,4400K,1063_2_gt.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",1,1
pair_804,1063_2,6000K,1063_2_6000K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",-1,1
pair_805,1063_2,4400K,1063_2_gt.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",1,1
pair_805,1063_2,10000K,1063_2_10000K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",-1,1
pair_806,1063_2,4400K,1063_2_gt.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",1,1
pair_806,1063_2,3200K,1063_2_3200K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",-1,1
pair_807,1063_2,4400K,1063_2_gt.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",1,1
pair_807,1063_2,3000K,1063_2_3000K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",-1,1
pair_808,1063_2,4400K,1063_2_gt.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",1,1
pair_808,1063_2,2600K,1063_2_2600K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",-1,1
pair_809,1063_2,4400K,1063_2_gt.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",1,1
pair_809,1063_2,2000K,1063_2_2000K.jpg,"This is an image of an indoor setting, featuring a woman sitting by the window, bathed in soft sunlight. She is gently holding the curtain, evoking a sense of tranquility and laziness. The photo belongs to the genre of portrait photography.",-1,1
pair_81,1003_2,4000K,1003_2_gt.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",1,1
pair_81,1003_2,6200K,1003_2_6200K.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",-1,1
pair_810,1064_1,3800K,1064_1_3800K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",-1,0.522782999
pair_810,1064_1,6400K,1064_1_6400K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",1,0.522782999
pair_811,1064_1,3200K,1064_1_3200K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",-1,0.522782999
pair_811,1064_1,10000K,1064_1_10000K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",1,0.522782999
pair_812,1064_1,4750K,1064_1_gt.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",1,1
pair_812,1064_1,6400K,1064_1_6400K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",-1,1
pair_813,1064_1,4750K,1064_1_gt.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",1,1
pair_813,1064_1,3800K,1064_1_3800K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",-1,1
pair_814,1064_1,4750K,1064_1_gt.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",1,1
pair_814,1064_1,10000K,1064_1_10000K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",-1,1
pair_815,1064_1,4750K,1064_1_gt.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",1,1
pair_815,1064_1,3200K,1064_1_3200K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",-1,1
pair_816,1064_1,4750K,1064_1_gt.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",1,1
pair_816,1064_1,2800K,1064_1_2800K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",-1,1
pair_817,1064_1,4750K,1064_1_gt.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",1,1
pair_817,1064_1,2400K,1064_1_2400K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",-1,1
pair_818,1064_1,4750K,1064_1_gt.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",1,1
pair_818,1064_1,2000K,1064_1_2000K.jpg,"This is an indoor image with a red background. The subject is a woman dressed in a red tight-fitting sports outfit, holding a traditional-style cotton candy. She exudes a youthful and lively vibe, and the photo falls under the category of portrait photography.",-1,1
pair_819,1065_0,3600K,1065_0_3600K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",-1,0.594360938
pair_819,1065_0,5600K,1065_0_5600K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",1,0.594360938
pair_82,1003_2,4000K,1003_2_gt.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",1,1
pair_82,1003_2,2600K,1003_2_2600K.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",-1,1
pair_820,1065_0,3200K,1065_0_3200K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",-1,0.594360938
pair_820,1065_0,10000K,1065_0_10000K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",1,0.594360938
pair_821,1065_0,4350K,1065_0_gt.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",1,1
pair_821,1065_0,5600K,1065_0_5600K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",-1,1
pair_822,1065_0,4350K,1065_0_gt.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",1,1
pair_822,1065_0,3600K,1065_0_3600K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",-1,1
pair_823,1065_0,4350K,1065_0_gt.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",1,1
pair_823,1065_0,3200K,1065_0_3200K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",-1,1
pair_824,1065_0,4350K,1065_0_gt.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",1,1
pair_824,1065_0,10000K,1065_0_10000K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",-1,1
pair_825,1065_0,4350K,1065_0_gt.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",1,1
pair_825,1065_0,2800K,1065_0_2800K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",-1,1
pair_826,1065_0,4350K,1065_0_gt.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",1,1
pair_826,1065_0,2400K,1065_0_2400K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",-1,1
pair_827,1065_0,4350K,1065_0_gt.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",1,1
pair_827,1065_0,2000K,1065_0_2000K.jpg,"This is an image set in a natural environment, featuring a woman dressed in vibrant traditional attire. She is standing in a remote outdoor area, surrounded by natural vegetation and rocks. The photograph exudes a sense of leisure and uniqueness, falling under the category of portrait photography.",-1,1
pair_828,1066_0,4000K,1066_0_4000K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",1,0.522782999
pair_828,1066_0,6600K,1066_0_6600K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",-1,0.522782999
