pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_882,a3727-2004-01-18 11-49-42 CRW_2889,7400K,a3727-2004-01-18 11-49-42 CRW_2889_7400K.jpg,4.992141849,,2,59,3,0.88,0.83,"This is an image of a lake covered in ice and snow, featuring a tender moment where two swans face each other to form a heart shape. The lake surface is frozen, leaving only a small area of open water for the swans to move around. This belongs to the category of wildlife photography.",1,1350,-1,0.522782999
pair_883,a3727-2004-01-18 11-49-42 CRW_2889,4800K,a3727-2004-01-18 11-49-42 CRW_2889_4800K.jpg,7.338091026,,1,15,4,0.68,0.54,"This is an image of a lake covered in ice and snow, featuring a tender moment where two swans face each other to form a heart shape. The lake surface is frozen, leaving only a small area of open water for the swans to move around. This belongs to the category of wildlife photography.",-1,1250,1,0.522782999
pair_883,a3727-2004-01-18 11-49-42 CRW_2889,10000K,a3727-2004-01-18 11-49-42 CRW_2889_10000K.jpg,8.976839502,,2,72,5,0.62,0.46,"This is an image of a lake covered in ice and snow, featuring a tender moment where two swans face each other to form a heart shape. The lake surface is frozen, leaving only a small area of open water for the swans to move around. This belongs to the category of wildlife photography.",1,3950,-1,0.522782999
pair_884,a3756-jmac_MG_5949,3800K,a3756-jmac_MG_5949_3800K.jpg,6.572008323,,1,10,2,0.9,0.86,"This is an image of coastal natural scenery, featuring a rusty warning sign. The sign displays a cartoon bug and the words ""DON'T BE A LITTERBUG"" to remind people to keep the environment clean. The background of the sign is a beautiful coastal landscape, with a blue sea, distant green vegetation, and palm trees, characteristic of nature photography.",-1,700,1,0.728217778
pair_884,a3756-jmac_MG_5949,5600K,a3756-jmac_MG_5949_5600K.jpg,6.712613687,,2,58,3,0.74,0.63,"This is an image of coastal natural scenery, featuring a rusty warning sign. The sign displays a cartoon bug and the words ""DON'T BE A LITTERBUG"" to remind people to keep the environment clean. The background of the sign is a beautiful coastal landscape, with a blue sea, distant green vegetation, and palm trees, characteristic of nature photography.",1,1100,-1,0.728217778
pair_885,a3756-jmac_MG_5949,3400K,a3756-jmac_MG_5949_3400K.jpg,11.18107678,,1,8,4,0.72,0.6,"This is an image of coastal natural scenery, featuring a rusty warning sign. The sign displays a cartoon bug and the words ""DON'T BE A LITTERBUG"" to remind people to keep the environment clean. The background of the sign is a beautiful coastal landscape, with a blue sea, distant green vegetation, and palm trees, characteristic of nature photography.",-1,1100,1,0.594360938
pair_885,a3756-jmac_MG_5949,7200K,a3756-jmac_MG_5949_7200K.jpg,12.25700302,,2,66,5,0.6,0.43,"This is an image of coastal natural scenery, featuring a rusty warning sign. The sign displays a cartoon bug and the words ""DON'T BE A LITTERBUG"" to remind people to keep the environment clean. The background of the sign is a beautiful coastal landscape, with a blue sea, distant green vegetation, and palm trees, characteristic of nature photography.",1,2700,-1,0.594360938
pair_886,a3756-jmac_MG_5949,2800K,a3756-jmac_MG_5949_2800K.jpg,17.44644054,,1,5,6,0.52,0.31,"This is an image of coastal natural scenery, featuring a rusty warning sign. The sign displays a cartoon bug and the words ""DON'T BE A LITTERBUG"" to remind people to keep the environment clean. The background of the sign is a beautiful coastal landscape, with a blue sea, distant green vegetation, and palm trees, characteristic of nature photography.",-1,1700,1,0.522782999
pair_886,a3756-jmac_MG_5949,10000K,a3756-jmac_MG_5949_10000K.jpg,17.64067226,,2,80,7,0.42,0.17,"This is an image of coastal natural scenery, featuring a rusty warning sign. The sign displays a cartoon bug and the words ""DON'T BE A LITTERBUG"" to remind people to keep the environment clean. The background of the sign is a beautiful coastal landscape, with a blue sea, distant green vegetation, and palm trees, characteristic of nature photography.",1,5500,-1,0.522782999
pair_887,a3757-_DGW6345,3200K,a3757-_DGW6345_3200K.jpg,9.246008426,,1,7,3,0.76,0.66,"This is an image of the interior of a greenhouse or flower shop, featuring blooming orchids with exquisite spotted patterns on their petals. The details are intricate and colorful, belonging to the genre of plant photography.",-1,662,0,0.5
pair_887,a3757-_DGW6345,4800K,a3757-_DGW6345_4800K.jpg,8.185025981,,2,57,2,0.9,0.86,"This is an image of the interior of a greenhouse or flower shop, featuring blooming orchids with exquisite spotted patterns on their petals. The details are intricate and colorful, belonging to the genre of plant photography.",1,938,0,0.5
pair_888,a3757-_DGW6345,2800K,a3757-_DGW6345_2800K.jpg,16.65937133,,1,5,5,0.56,0.37,"This is an image of the interior of a greenhouse or flower shop, featuring blooming orchids with exquisite spotted patterns on their petals. The details are intricate and colorful, belonging to the genre of plant photography.",-1,1062,0,0.5
pair_888,a3757-_DGW6345,6000K,a3757-_DGW6345_6000K.jpg,13.8642256,,2,63,4,0.74,0.63,"This is an image of the interior of a greenhouse or flower shop, featuring blooming orchids with exquisite spotted patterns on their petals. The details are intricate and colorful, belonging to the genre of plant photography.",1,2138,0,0.5
pair_889,a3757-_DGW6345,2600K,a3757-_DGW6345_2600K.jpg,20.70948799,,1,4,7,0.42,0.17,"This is an image of the interior of a greenhouse or flower shop, featuring blooming orchids with exquisite spotted patterns on their petals. The details are intricate and colorful, belonging to the genre of plant photography.",-1,1262,1,0.522782999
pair_889,a3757-_DGW6345,10000K,a3757-_DGW6345_10000K.jpg,20.26489558,,2,83,6,0.52,0.31,"This is an image of the interior of a greenhouse or flower shop, featuring blooming orchids with exquisite spotted patterns on their petals. The details are intricate and colorful, belonging to the genre of plant photography.",1,6138,-1,0.522782999
pair_89,a0332-IMG_0010,3800K,a0332-IMG_0010_3800K.jpg,9.654217079,,1,10,3,0.78,0.69,"This is an image of a forest, featuring natural landscapes and lush vegetation. The scene depicts dense ferns covering the ground, surrounded by towering trees, which conveys a sense of tranquility and freshness. It belongs to landscape photography.",-1,1050,0,0.5
pair_89,a0332-IMG_0010,6400K,a0332-IMG_0010_6400K.jpg,7.717117185,,2,60,2,0.9,0.86,"This is an image of a forest, featuring natural landscapes and lush vegetation. The scene depicts dense ferns covering the ground, surrounded by towering trees, which conveys a sense of tranquility and freshness. It belongs to landscape photography.",1,1550,0,0.5
pair_890,a3763-07-11-23-at-19h43m03s-_MG_6657,2200K,a3763-07-11-23-at-19h43m03s-_MG_6657_2200K.jpg,4.492556851,,1,2,3,0.78,0.69,"This is an image of a restaurant interior, featuring a plate of gourmet cuisine presented on a dining table. The plate contains a thick soup or stew that appears to be a mix of green vegetables and other ingredients, representing food photography.",-1,169,1,0.728217778
pair_890,a3763-07-11-23-at-19h43m03s-_MG_6657,2600K,a3763-07-11-23-at-19h43m03s-_MG_6657_2600K.jpg,4.276348589,,2,54,2,0.9,0.86,"This is an image of a restaurant interior, featuring a plate of gourmet cuisine presented on a dining table. The plate contains a thick soup or stew that appears to be a mix of green vegetables and other ingredients, representing food photography.",1,231,-1,0.728217778
pair_891,a3763-07-11-23-at-19h43m03s-_MG_6657,2000K,a3763-07-11-23-at-19h43m03s-_MG_6657_2000K.jpg,11.11296207,,1,1,5,0.6,0.43,"This is an image of a restaurant interior, featuring a plate of gourmet cuisine presented on a dining table. The plate contains a thick soup or stew that appears to be a mix of green vegetables and other ingredients, representing food photography.",-1,369,1,0.728217778
pair_891,a3763-07-11-23-at-19h43m03s-_MG_6657,3000K,a3763-07-11-23-at-19h43m03s-_MG_6657_3000K.jpg,9.004311445,,2,56,4,0.72,0.6,"This is an image of a restaurant interior, featuring a plate of gourmet cuisine presented on a dining table. The plate contains a thick soup or stew that appears to be a mix of green vegetables and other ingredients, representing food photography.",1,631,-1,0.728217778
pair_892,a3775-kme_473,3600K,a3775-kme_473_3600K.jpg,7.322645948,,1,9,2,0.88,0.83,"This is an image of a city skyline, with the theme depicting the view of New York City at sunset. The dazzling evening glow reflects on the skyscrapers, creating a magnificent visual effect. It belongs to the genre of urban landscape photography.",-1,550,1,1
pair_892,a3775-kme_473,5400K,a3775-kme_473_5400K.jpg,9.265271879,,2,59,3,0.72,0.6,"This is an image of a city skyline, with the theme depicting the view of New York City at sunset. The dazzling evening glow reflects on the skyscrapers, creating a magnificent visual effect. It belongs to the genre of urban landscape photography.",1,1250,-1,1
pair_893,a3775-kme_473,3200K,a3775-kme_473_3200K.jpg,13.53622026,,1,7,4,0.78,0.69,"This is an image of a city skyline, with the theme depicting the view of New York City at sunset. The dazzling evening glow reflects on the skyscrapers, creating a magnificent visual effect. It belongs to the genre of urban landscape photography.",-1,950,1,1
pair_893,a3775-kme_473,10000K,a3775-kme_473_10000K.jpg,17.95670271,,2,82,5,0.38,0.11,"This is an image of a city skyline, with the theme depicting the view of New York City at sunset. The dazzling evening glow reflects on the skyscrapers, creating a magnificent visual effect. It belongs to the genre of urban landscape photography.",1,5850,-1,1
pair_894,a3780-JI2E3902,5000K,a3780-JI2E3902_5000K.jpg,5.848958261,,1,16,2,0.9,0.86,"This is an image of a small island in the ocean, with the theme of showcasing a small, isolated rocky islet. On it stands a small white building, set against the backdrop of deep blue seawater, belonging to landscape photography.",-1,929,1,0.728217778
pair_894,a3780-JI2E3902,7400K,a3780-JI2E3902_7400K.jpg,6.984522946,,2,60,3,0.78,0.69,"This is an image of a small island in the ocean, with the theme of showcasing a small, isolated rocky islet. On it stands a small white building, set against the backdrop of deep blue seawater, belonging to landscape photography.",1,1471,-1,0.728217778
pair_895,a3780-JI2E3902,4200K,a3780-JI2E3902_4200K.jpg,11.70698578,,1,12,4,0.7,0.57,"This is an image of a small island in the ocean, with the theme of showcasing a small, isolated rocky islet. On it stands a small white building, set against the backdrop of deep blue seawater, belonging to landscape photography.",-1,1729,1,1
pair_895,a3780-JI2E3902,10000K,a3780-JI2E3902_10000K.jpg,13.11136926,,2,73,5,0.6,0.43,"This is an image of a small island in the ocean, with the theme of showcasing a small, isolated rocky islet. On it stands a small white building, set against the backdrop of deep blue seawater, belonging to landscape photography.",1,4071,-1,1
pair_896,a3807-IMG_4274,2600K,a3807-IMG_4274_2600K.jpg,8.714541421,,1,4,3,0.74,0.63,"This is an image of an urban road, depicting a nighttime highway with greenery and streetlights on both sides. The long exposure effect captures the light trails created by the headlights of fast-moving vehicles, emphasizing the dynamics and sense of speed in urban nighttime traffic. It falls under the category of urban landscape photography.",-1,650,1,0.522782999
pair_896,a3807-IMG_4274,4000K,a3807-IMG_4274_4000K.jpg,6.61335934,,2,56,2,0.86,0.8,"This is an image of an urban road, depicting a nighttime highway with greenery and streetlights on both sides. The long exposure effect captures the light trails created by the headlights of fast-moving vehicles, emphasizing the dynamics and sense of speed in urban nighttime traffic. It falls under the category of urban landscape photography.",1,750,-1,0.522782999
pair_897,a3807-IMG_4274,2400K,a3807-IMG_4274_2400K.jpg,12.10561436,,1,3,5,0.58,0.4,"This is an image of an urban road, depicting a nighttime highway with greenery and streetlights on both sides. The long exposure effect captures the light trails created by the headlights of fast-moving vehicles, emphasizing the dynamics and sense of speed in urban nighttime traffic. It falls under the category of urban landscape photography.",-1,850,1,0.594360938
pair_897,a3807-IMG_4274,4800K,a3807-IMG_4274_4800K.jpg,10.94398584,,2,60,4,0.72,0.6,"This is an image of an urban road, depicting a nighttime highway with greenery and streetlights on both sides. The long exposure effect captures the light trails created by the headlights of fast-moving vehicles, emphasizing the dynamics and sense of speed in urban nighttime traffic. It falls under the category of urban landscape photography.",1,1550,-1,0.594360938
pair_898,a3807-IMG_4274,2000K,a3807-IMG_4274_2000K.jpg,20.55506254,,1,1,7,0.4,0.14,"This is an image of an urban road, depicting a nighttime highway with greenery and streetlights on both sides. The long exposure effect captures the light trails created by the headlights of fast-moving vehicles, emphasizing the dynamics and sense of speed in urban nighttime traffic. It falls under the category of urban landscape photography.",-1,1250,0,0.5
pair_898,a3807-IMG_4274,6400K,a3807-IMG_4274_6400K.jpg,16.03146823,,2,68,6,0.54,0.34,"This is an image of an urban road, depicting a nighttime highway with greenery and streetlights on both sides. The long exposure effect captures the light trails created by the headlights of fast-moving vehicles, emphasizing the dynamics and sense of speed in urban nighttime traffic. It falls under the category of urban landscape photography.",1,3150,0,0.5
pair_899,a3810-_DGW6236,3800K,a3810-_DGW6236_3800K.jpg,6.432268321,,1,10,3,0.86,0.8,"This is an image inside a store or florist, showcasing vibrant bouquets displayed and wrapped in plastic film. The theme is to exhibit the beauty of colorful flowers, including bright yellow and pink daisies. The flowers are neatly arranged, conveying a sense of natural beauty and vitality. It falls under still life photography.",-1,850,1,0.594360938
pair_899,a3810-_DGW6236,6200K,a3810-_DGW6236_6200K.jpg,5.58074169,,2,60,2,0.78,0.69,"This is an image inside a store or florist, showcasing vibrant bouquets displayed and wrapped in plastic film. The theme is to exhibit the beauty of colorful flowers, including bright yellow and pink daisies. The flowers are neatly arranged, conveying a sense of natural beauty and vitality. It falls under still life photography.",1,1550,-1,0.594360938
pair_9,a0019-jmac_MG_0653,2400K,a0019-jmac_MG_0653_2400K.jpg,5.113991061,,1,3,2,0.9,0.86,"This is an image of indoor musical instrument placement, with the theme being a black electric guitar or bass lying in a red instrument case. Inside the case, there are tuning tools and sheets of paper. It belongs to the genre of still life photography.",-1,238,1,0.594360938
pair_9,a0019-jmac_MG_0653,3200K,a0019-jmac_MG_0653_3200K.jpg,7.229385772,,2,55,3,0.66,0.51,"This is an image of indoor musical instrument placement, with the theme being a black electric guitar or bass lying in a red instrument case. Inside the case, there are tuning tools and sheets of paper. It belongs to the genre of still life photography.",1,562,-1,0.594360938
pair_90,a0332-IMG_0010,3000K,a0332-IMG_0010_3000K.jpg,21.9383629,,1,6,5,0.6,0.43,"This is an image of a forest, featuring natural landscapes and lush vegetation. The scene depicts dense ferns covering the ground, surrounded by towering trees, which conveys a sense of tranquility and freshness. It belongs to landscape photography.",-1,1850,-1,0.728217778
pair_90,a0332-IMG_0010,10000K,a0332-IMG_0010_10000K.jpg,14.94729826,,2,78,4,0.72,0.6,"This is an image of a forest, featuring natural landscapes and lush vegetation. The scene depicts dense ferns covering the ground, surrounded by towering trees, which conveys a sense of tranquility and freshness. It belongs to landscape photography.",1,5150,1,0.728217778
pair_900,a3810-_DGW6236,3200K,a3810-_DGW6236_3200K.jpg,13.18086996,,1,7,5,0.7,0.57,"This is an image inside a store or florist, showcasing vibrant bouquets displayed and wrapped in plastic film. The theme is to exhibit the beauty of colorful flowers, including bright yellow and pink daisies. The flowers are neatly arranged, conveying a sense of natural beauty and vitality. It falls under still life photography.",-1,1450,1,0.728217778
pair_900,a3810-_DGW6236,10000K,a3810-_DGW6236_10000K.jpg,10.03216815,,2,79,4,0.62,0.46,"This is an image inside a store or florist, showcasing vibrant bouquets displayed and wrapped in plastic film. The theme is to exhibit the beauty of colorful flowers, including bright yellow and pink daisies. The flowers are neatly arranged, conveying a sense of natural beauty and vitality. It falls under still life photography.",1,5350,-1,0.728217778
pair_901,a3818-IMG_4471,4200K,a3818-IMG_4471_4200K.jpg,6.824440819,,1,12,2,0.9,0.86,"This is an image of a garden setting, featuring a blooming white rose. Under natural sunlight, it exhibits a soft texture and layering. Surrounding it are green leaves and budding flower buds, characteristic of plant photography.",-1,550,1,0.728217778
pair_901,a3818-IMG_4471,6000K,a3818-IMG_4471_6000K.jpg,8.246632195,,2,59,3,0.8,0.71,"This is an image of a garden setting, featuring a blooming white rose. Under natural sunlight, it exhibits a soft texture and layering. Surrounding it are green leaves and budding flower buds, characteristic of plant photography.",1,1250,-1,0.728217778
pair_902,a3818-IMG_4471,3600K,a3818-IMG_4471_3600K.jpg,15.63114861,,1,9,5,0.66,0.51,"This is an image of a garden setting, featuring a blooming white rose. Under natural sunlight, it exhibits a soft texture and layering. Surrounding it are green leaves and budding flower buds, characteristic of plant photography.",-1,1150,1,0.728217778
pair_902,a3818-IMG_4471,10000K,a3818-IMG_4471_10000K.jpg,15.62794708,,2,79,4,0.6,0.43,"This is an image of a garden setting, featuring a blooming white rose. Under natural sunlight, it exhibits a soft texture and layering. Surrounding it are green leaves and budding flower buds, characteristic of plant photography.",1,5250,-1,0.728217778
pair_903,a3819-IMG_4173,3200K,a3819-IMG_4173_3200K.jpg,2.534848071,,1,7,3,0.92,0.89,"This is an image of a yellow rosebud in a gardening environment, with the theme of showcasing the beauty of the details in the flower's growth, and it falls under plant photography.",-1,950,1,0.728217778
pair_903,a3819-IMG_4173,6000K,a3819-IMG_4173_6000K.jpg,2.394989105,,2,62,2,0.76,0.66,"This is an image of a yellow rosebud in a gardening environment, with the theme of showcasing the beauty of the details in the flower's growth, and it falls under plant photography.",1,1850,-1,0.728217778
pair_904,a3819-IMG_4173,2600K,a3819-IMG_4173_2600K.jpg,5.624940756,,1,4,5,0.7,0.57,"This is an image of a yellow rosebud in a gardening environment, with the theme of showcasing the beauty of the details in the flower's growth, and it falls under plant photography.",-1,1550,1,0.594360938
pair_904,a3819-IMG_4173,10000K,a3819-IMG_4173_10000K.jpg,4.749293004,,2,82,4,0.54,0.34,"This is an image of a yellow rosebud in a gardening environment, with the theme of showcasing the beauty of the details in the flower's growth, and it falls under plant photography.",1,5850,-1,0.594360938
pair_905,a3826-kme_482,5200K,a3826-kme_482_5200K.jpg,7.542886952,,1,17,3,0.9,0.86,"This is an image of a lake or pond, featuring a Canadian goose leisurely swimming in the water. It falls under the category of animal photography.",-1,897,1,0.728217778
pair_905,a3826-kme_482,7400K,a3826-kme_482_7400K.jpg,6.440665303,,2,59,2,0.72,0.6,"This is an image of a lake or pond, featuring a Canadian goose leisurely swimming in the water. It falls under the category of animal photography.",1,1303,-1,0.728217778
pair_906,a3826-kme_482,4600K,a3826-kme_482_4600K.jpg,13.21329703,,1,14,5,0.76,0.66,"This is an image of a lake or pond, featuring a Canadian goose leisurely swimming in the water. It falls under the category of animal photography.",-1,1497,1,0.728217778
pair_906,a3826-kme_482,10000K,a3826-kme_482_10000K.jpg,11.958738,,2,72,4,0.48,0.26,"This is an image of a lake or pond, featuring a Canadian goose leisurely swimming in the water. It falls under the category of animal photography.",1,3903,-1,0.728217778
pair_907,a3829-07-06-02-at-05h48m48-s_MG_1315,4800K,a3829-07-06-02-at-05h48m48-s_MG_1315_4800K.jpg,7.309162414,,1,15,3,0.82,0.74,"This is an image of an outdoor recreational area, featuring several elderly people gathering in a public place to play poker, enjoying the fun of socializing and gaming. It falls under the category of street photography.",-1,1100,1,0.594360938
pair_907,a3829-07-06-02-at-05h48m48-s_MG_1315,7400K,a3829-07-06-02-at-05h48m48-s_MG_1315_7400K.jpg,5.311101833,,2,60,2,0.88,0.83,"This is an image of an outdoor recreational area, featuring several elderly people gathering in a public place to play poker, enjoying the fun of socializing and gaming. It falls under the category of street photography.",1,1500,-1,0.594360938
pair_908,a3829-07-06-02-at-05h48m48-s_MG_1315,4200K,a3829-07-06-02-at-05h48m48-s_MG_1315_4200K.jpg,12.41827029,,1,12,5,0.66,0.51,"This is an image of an outdoor recreational area, featuring several elderly people gathering in a public place to play poker, enjoying the fun of socializing and gaming. It falls under the category of street photography.",-1,1700,1,0.728217778
pair_908,a3829-07-06-02-at-05h48m48-s_MG_1315,10000K,a3829-07-06-02-at-05h48m48-s_MG_1315_10000K.jpg,9.496140656,,2,73,4,0.6,0.43,"This is an image of an outdoor recreational area, featuring several elderly people gathering in a public place to play poker, enjoying the fun of socializing and gaming. It falls under the category of street photography.",1,4100,-1,0.728217778
pair_909,a3849-MB_070908_003,4000K,a3849-MB_070908_003_4000K.jpg,6.671747608,,1,11,2,0.88,0.83,"This is an image capturing the outdoor environment of a residential area. The subject is a person standing on the lawn in front of a house on a sunny day. She is holding an object in her hand, possibly engaging in some outdoor activity or leisure, falling under the category of lifestyle photography.",-1,650,1,0.594360938
pair_909,a3849-MB_070908_003,6200K,a3849-MB_070908_003_6200K.jpg,9.410601147,,2,60,3,0.82,0.74,"This is an image capturing the outdoor environment of a residential area. The subject is a person standing on the lawn in front of a house on a sunny day. She is holding an object in her hand, possibly engaging in some outdoor activity or leisure, falling under the category of lifestyle photography.",1,1550,-1,0.594360938
pair_91,a0338-WP_CRW_9580,4000K,a0338-WP_CRW_9580_4000K.jpg,4.040315417,,1,11,2,0.74,0.63,"This is an image of an outdoor scene covered in white snow, featuring a horse walking in the snow. Snowflakes are kicked up by the horse's hooves, and the rider's black boots can also be seen in the picture. It belongs to the category of animal photography.",-1,1001,-1,0.522782999
pair_91,a0338-WP_CRW_9580,6600K,a0338-WP_CRW_9580_6600K.jpg,6.403831638,,2,60,3,0.86,0.8,"This is an image of an outdoor scene covered in white snow, featuring a horse walking in the snow. Snowflakes are kicked up by the horse's hooves, and the rider's black boots can also be seen in the picture. It belongs to the category of animal photography.",1,1599,1,0.522782999
pair_910,a3849-MB_070908_003,3400K,a3849-MB_070908_003_3400K.jpg,13.94811019,,1,8,4,0.66,0.51,"This is an image capturing the outdoor environment of a residential area. The subject is a person standing on the lawn in front of a house on a sunny day. She is holding an object in her hand, possibly engaging in some outdoor activity or leisure, falling under the category of lifestyle photography.",-1,1250,1,0.594360938
pair_910,a3849-MB_070908_003,10000K,a3849-MB_070908_003_10000K.jpg,16.61317621,,2,79,5,0.64,0.49,"This is an image capturing the outdoor environment of a residential area. The subject is a person standing on the lawn in front of a house on a sunny day. She is holding an object in her hand, possibly engaging in some outdoor activity or leisure, falling under the category of lifestyle photography.",1,5350,-1,0.594360938
pair_911,a3850-_78U7991,2400K,a3850-_78U7991_2400K.jpg,1.181388859,,1,3,2,0.9,0.86,"This is an image of an indoor scene, featuring a musician performing with a saxophone. He is standing in what appears to be a hall or event venue, and the photograph qualifies as portrait photography.",-1,41,1,0.728217778
pair_911,a3850-_78U7991,3000K,a3850-_78U7991_3000K.jpg,8.648531877,,2,55,4,0.64,0.49,"This is an image of an indoor scene, featuring a musician performing with a saxophone. He is standing in what appears to be a hall or event venue, and the photograph qualifies as portrait photography.",1,559,-1,0.728217778
pair_912,a3850-_78U7991,2200K,a3850-_78U7991_2200K.jpg,7.124072912,,1,2,3,0.8,0.71,"This is an image of an indoor scene, featuring a musician performing with a saxophone. He is standing in what appears to be a hall or event venue, and the photograph qualifies as portrait photography.",-1,241,1,0.728217778
pair_912,a3850-_78U7991,3600K,a3850-_78U7991_3600K.jpg,12.78630756,,2,58,5,0.5,0.29,"This is an image of an indoor scene, featuring a musician performing with a saxophone. He is standing in what appears to be a hall or event venue, and the photograph qualifies as portrait photography.",1,1159,-1,0.728217778
pair_913,a3850-_78U7991,2000K,a3850-_78U7991_2000K.jpg,15.13436347,,1,1,6,0.66,0.51,"This is an image of an indoor scene, featuring a musician performing with a saxophone. He is standing in what appears to be a hall or event venue, and the photograph qualifies as portrait photography.",-1,441,1,1
pair_913,a3850-_78U7991,5000K,a3850-_78U7991_5000K.jpg,17.32590296,,2,65,7,0.4,0.14,"This is an image of an indoor scene, featuring a musician performing with a saxophone. He is standing in what appears to be a hall or event venue, and the photograph qualifies as portrait photography.",1,2559,-1,1
pair_914,a3855-kme_075,2800K,a3855-kme_075_2800K.jpg,9.28851398,,1,5,3,0.82,0.74,"This is an image of a kitchen countertop, with the theme of showcasing the process of cooking or food preparation. At the front of the countertop, there is a warning sign that reads ""ATTENTION CHAUD."" The background is blurred, showing some utensils or equipment, and the image belongs to the category of food photography.",-1,350,1,0.522782999
pair_914,a3855-kme_075,3600K,a3855-kme_075_3600K.jpg,8.560255087,,2,55,2,0.86,0.8,"This is an image of a kitchen countertop, with the theme of showcasing the process of cooking or food preparation. At the front of the countertop, there is a warning sign that reads ""ATTENTION CHAUD."" The background is blurred, showing some utensils or equipment, and the image belongs to the category of food photography.",1,450,-1,0.522782999
pair_915,a3855-kme_075,2400K,a3855-kme_075_2400K.jpg,19.84768334,,1,3,5,0.58,0.4,"This is an image of a kitchen countertop, with the theme of showcasing the process of cooking or food preparation. At the front of the countertop, there is a warning sign that reads ""ATTENTION CHAUD."" The background is blurred, showing some utensils or equipment, and the image belongs to the category of food photography.",-1,750,-1,0.594360938
pair_915,a3855-kme_075,4200K,a3855-kme_075_4200K.jpg,15.5556649,,2,58,4,0.72,0.6,"This is an image of a kitchen countertop, with the theme of showcasing the process of cooking or food preparation. At the front of the countertop, there is a warning sign that reads ""ATTENTION CHAUD."" The background is blurred, showing some utensils or equipment, and the image belongs to the category of food photography.",1,1050,1,0.594360938
pair_916,a3855-kme_075,2000K,a3855-kme_075_2000K.jpg,28.16730567,,1,1,7,0.38,0.11,"This is an image of a kitchen countertop, with the theme of showcasing the process of cooking or food preparation. At the front of the countertop, there is a warning sign that reads ""ATTENTION CHAUD."" The background is blurred, showing some utensils or equipment, and the image belongs to the category of food photography.",-1,1150,-1,1
pair_916,a3855-kme_075,5400K,a3855-kme_075_5400K.jpg,22.28764847,,2,64,6,0.52,0.31,"This is an image of a kitchen countertop, with the theme of showcasing the process of cooking or food preparation. At the front of the countertop, there is a warning sign that reads ""ATTENTION CHAUD."" The background is blurred, showing some utensils or equipment, and the image belongs to the category of food photography.",1,2250,1,1
pair_917,a3863-IMG_1159,4000K,a3863-IMG_1159_4000K.jpg,6.086187232,,1,11,2,0.88,0.83,"This is an image of a railway in a natural environment, set on railway tracks flanked by dense forests. In the distance, there are snow-capped mountains under a clear sky with white clouds. The theme is to showcase the railway's extension into the vast nature, reflecting a sense of loneliness and infinity in the journey. The photograph falls under the category of landscape photography.",-1,900,1,0.728217778
pair_917,a3863-IMG_1159,6600K,a3863-IMG_1159_6600K.jpg,7.265417122,,2,61,3,0.8,0.71,"This is an image of a railway in a natural environment, set on railway tracks flanked by dense forests. In the distance, there are snow-capped mountains under a clear sky with white clouds. The theme is to showcase the railway's extension into the vast nature, reflecting a sense of loneliness and infinity in the journey. The photograph falls under the category of landscape photography.",1,1700,-1,0.728217778
pair_918,a3863-IMG_1159,3400K,a3863-IMG_1159_3400K.jpg,10.78127592,,1,8,4,0.7,0.57,"This is an image of a railway in a natural environment, set on railway tracks flanked by dense forests. In the distance, there are snow-capped mountains under a clear sky with white clouds. The theme is to showcase the railway's extension into the vast nature, reflecting a sense of loneliness and infinity in the journey. The photograph falls under the category of landscape photography.",-1,1500,1,0.594360938
pair_918,a3863-IMG_1159,10000K,a3863-IMG_1159_10000K.jpg,13.14971115,,2,78,5,0.62,0.46,"This is an image of a railway in a natural environment, set on railway tracks flanked by dense forests. In the distance, there are snow-capped mountains under a clear sky with white clouds. The theme is to showcase the railway's extension into the vast nature, reflecting a sense of loneliness and infinity in the journey. The photograph falls under the category of landscape photography.",1,5100,-1,0.594360938
pair_919,a3876-dgw_114,3800K,a3876-dgw_114_3800K.jpg,8.887485525,,1,10,3,0.86,0.8,"This is an image of an indoor setting with a still life depiction of flowers. The sunflowers are the visual focal point, surrounded by other flowers. The overall presentation exudes a colorful atmosphere and falls under the category of floral photography.",-1,750,1,0.728217778
pair_919,a3876-dgw_114,5800K,a3876-dgw_114_5800K.jpg,8.810192504,,2,59,2,0.78,0.69,"This is an image of an indoor setting with a still life depiction of flowers. The sunflowers are the visual focal point, surrounded by other flowers. The overall presentation exudes a colorful atmosphere and falls under the category of floral photography.",1,1250,-1,0.728217778
pair_92,a0338-WP_CRW_9580,3200K,a0338-WP_CRW_9580_3200K.jpg,9.379693993,,1,7,4,0.64,0.49,"This is an image of an outdoor scene covered in white snow, featuring a horse walking in the snow. Snowflakes are kicked up by the horse's hooves, and the rider's black boots can also be seen in the picture. It belongs to the category of animal photography.",-1,1801,-1,0.728217778
pair_92,a0338-WP_CRW_9580,10000K,a0338-WP_CRW_9580_10000K.jpg,11.70213532,,2,77,5,0.76,0.66,"This is an image of an outdoor scene covered in white snow, featuring a horse walking in the snow. Snowflakes are kicked up by the horse's hooves, and the rider's black boots can also be seen in the picture. It belongs to the category of animal photography.",1,4999,1,0.728217778
pair_920,a3876-dgw_114,3400K,a3876-dgw_114_3400K.jpg,15.08516721,,1,8,4,0.74,0.63,"This is an image of an indoor setting with a still life depiction of flowers. The sunflowers are the visual focal point, surrounded by other flowers. The overall presentation exudes a colorful atmosphere and falls under the category of floral photography.",-1,1150,1,0.594360938
