pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,Score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_703,1205_0,10000K,1205_0_10000K.jpg,13.32092426,,2,77,5,0.65,0.5,"This is an image of natural scenery by the lakeside, featuring a tranquil lake in the background and distant snow-capped mountains. The theme is wedding or couple photography, showcasing a romantic atmosphere of newlyweds against a beautiful natural backdrop. It belongs to portrait photography.",1,4950,1,1
pair_704,1205_2,4000K,1205_2_4000K.jpg,6.611424959,,1,11,2,0.9,0.86,"This is an image of a snow-capped mountain by a lakeside, with the theme of wedding photography, belonging to the category of wedding photoshoots.",-1,1050,-1,0.522782999
pair_704,1205_2,6800K,1205_2_6800K.jpg,6.728838611,,2,61,3,0.8,0.71,"This is an image of a snow-capped mountain by a lakeside, with the theme of wedding photography, belonging to the category of wedding photoshoots.",1,1750,1,0.522782999
pair_705,1205_2,3200K,1205_2_3200K.jpg,13.71338447,,1,7,5,0.6,0.43,"This is an image of a snow-capped mountain by a lakeside, with the theme of wedding photography, belonging to the category of wedding photoshoots.",-1,1850,-1,0.728217778
pair_705,1205_2,10000K,1205_2_10000K.jpg,12.61266111,,2,77,4,0.7,0.57,"This is an image of a snow-capped mountain by a lakeside, with the theme of wedding photography, belonging to the category of wedding photoshoots.",1,4950,1,0.728217778
pair_706,1205_4,4200K,1205_4_4200K.jpg,6.514165253,,1,12,2,0.9,0.86,"This is an image of natural scenery surrounded by a lake and mountains, featuring a bride taking wedding photos by the lakeside. The lake water is crystal clear, and the surroundings consist of rolling mountains and a bright blue sky. It belongs to the category of wedding photography.",-1,850,1,0.522782999
pair_706,1205_4,6800K,1205_4_6800K.jpg,8.861050071,,2,61,3,0.8,0.71,"This is an image of natural scenery surrounded by a lake and mountains, featuring a bride taking wedding photos by the lakeside. The lake water is crystal clear, and the surroundings consist of rolling mountains and a bright blue sky. It belongs to the category of wedding photography.",1,1750,-1,0.522782999
pair_707,1205_4,3600K,1205_4_3600K.jpg,12.03745932,,1,9,4,0.6,0.43,"This is an image of natural scenery surrounded by a lake and mountains, featuring a bride taking wedding photos by the lakeside. The lake water is crystal clear, and the surroundings consist of rolling mountains and a bright blue sky. It belongs to the category of wedding photography.",-1,1450,-1,0.594360938
pair_707,1205_4,10000K,1205_4_10000K.jpg,16.87014772,,2,77,5,0.7,0.57,"This is an image of natural scenery surrounded by a lake and mountains, featuring a bride taking wedding photos by the lakeside. The lake water is crystal clear, and the surroundings consist of rolling mountains and a bright blue sky. It belongs to the category of wedding photography.",1,4950,1,0.594360938
pair_708,1206_1,4600K,1206_1_4600K.jpg,5.701444784,,1,14,2,0.8,0.71,"This is an image of a beach, featuring two joyful women jumping on the sand and enjoying their time by the seaside. The background showcases a blue sky and the ocean, embodying beachscape photography.",-1,900,-1,0.522782999
pair_708,1206_1,7200K,1206_1_7200K.jpg,6.072618485,,2,61,3,0.85,0.79,"This is an image of a beach, featuring two joyful women jumping on the sand and enjoying their time by the seaside. The background showcases a blue sky and the ocean, embodying beachscape photography.",1,1700,1,0.522782999
pair_709,1206_1,4200K,1206_1_4200K.jpg,9.079160801,,1,12,4,0.6,0.43,"This is an image of a beach, featuring two joyful women jumping on the sand and enjoying their time by the seaside. The background showcases a blue sky and the ocean, embodying beachscape photography.",-1,1300,-1,0.728217778
pair_709,1206_1,10000K,1206_1_10000K.jpg,11.32615402,,2,75,5,0.75,0.64,"This is an image of a beach, featuring two joyful women jumping on the sand and enjoying their time by the seaside. The background showcases a blue sky and the ocean, embodying beachscape photography.",1,4500,1,0.728217778
pair_71,1016_1,3800K,1016_1_3800K.jpg,10.40008643,,1,10,4,0.85,0.79,"This is an image of a lakeside resort, featuring a couple taking wedding photos against the backdrop of a cabin and a lake. It falls under the category of wedding photography.",-1,1600,-1,0.522782999
pair_71,1016_1,10000K,1016_1_10000K.jpg,11.86037448,,2,75,5,0.6,0.43,"This is an image of a lakeside resort, featuring a couple taking wedding photos against the backdrop of a cabin and a lake. It falls under the category of wedding photography.",1,4600,1,0.522782999
pair_710,1206_6,4400K,1206_6_4400K.jpg,7.283425387,,1,13,3,0.7,0.57,"This is an image of a beach, featuring two people playing in the water and enjoying time by the sea. It falls under the category of portrait photography.",-1,900,-1,0.522782999
pair_710,1206_6,6200K,1206_6_6200K.jpg,5.640287865,,2,57,2,0.9,0.86,"This is an image of a beach, featuring two people playing in the water and enjoying time by the sea. It falls under the category of portrait photography.",1,900,1,0.522782999
pair_711,1206_6,3600K,1206_6_3600K.jpg,14.38937598,,1,9,5,0.5,0.29,"This is an image of a beach, featuring two people playing in the water and enjoying time by the sea. It falls under the category of portrait photography.",-1,1700,-1,0.728217778
pair_711,1206_6,7600K,1206_6_7600K.jpg,10.87666879,,2,64,4,0.8,0.71,"This is an image of a beach, featuring two people playing in the water and enjoying time by the sea. It falls under the category of portrait photography.",1,2300,1,0.728217778
pair_712,1206_6,3000K,1206_6_3000K.jpg,21.36417854,,1,6,7,0.4,0.14,"This is an image of a beach, featuring two people playing in the water and enjoying time by the sea. It falls under the category of portrait photography.",-1,2300,-1,1
pair_712,1206_6,10000K,1206_6_10000K.jpg,15.50812399,,2,76,6,0.6,0.43,"This is an image of a beach, featuring two people playing in the water and enjoying time by the sea. It falls under the category of portrait photography.",1,4700,1,1
pair_713,1207_2,4200K,1207_2_4200K.jpg,7.876284813,,1,12,3,0.85,0.79,"This is an image of a classroom environment, featuring students raising their hands to answer questions. Books and a mobile phone are placed on the desk, making it part of educational activity photography.",-1,850,-1,0.522782999
pair_713,1207_2,6600K,1207_2_6600K.jpg,7.01572893,,2,60,2,0.85,0.79,"This is an image of a classroom environment, featuring students raising their hands to answer questions. Books and a mobile phone are placed on the desk, making it part of educational activity photography.",1,1550,1,0.522782999
pair_714,1207_2,3600K,1207_2_3600K.jpg,16.15585725,,1,9,5,0.65,0.5,"This is an image of a classroom environment, featuring students raising their hands to answer questions. Books and a mobile phone are placed on the desk, making it part of educational activity photography.",-1,1450,-1,0.594360938
pair_714,1207_2,10000K,1207_2_10000K.jpg,12.50688867,,2,77,4,0.65,0.5,"This is an image of a classroom environment, featuring students raising their hands to answer questions. Books and a mobile phone are placed on the desk, making it part of educational activity photography.",1,4950,1,0.594360938
pair_715,1207_4,4200K,1207_4_4200K.jpg,7.772923788,,1,12,3,0.8,0.71,"This is an image of a classroom environment, featuring a student resting or taking a nap at a desk. Surrounding the student are blue desks and chairs. Visible outside the window is green vegetation, and in the background, there are curtains and posters on part of the wall. This is a piece of indoor portrait photography.",-1,850,-1,0.522782999
pair_715,1207_4,6600K,1207_4_6600K.jpg,7.622210751,,2,60,2,0.9,0.86,"This is an image of a classroom environment, featuring a student resting or taking a nap at a desk. Surrounding the student are blue desks and chairs. Visible outside the window is green vegetation, and in the background, there are curtains and posters on part of the wall. This is a piece of indoor portrait photography.",1,1550,1,0.522782999
pair_716,1207_4,3600K,1207_4_3600K.jpg,15.17163636,,1,9,5,0.6,0.43,"This is an image of a classroom environment, featuring a student resting or taking a nap at a desk. Surrounding the student are blue desks and chairs. Visible outside the window is green vegetation, and in the background, there are curtains and posters on part of the wall. This is a piece of indoor portrait photography.",-1,1450,-1,0.728217778
pair_716,1207_4,10000K,1207_4_10000K.jpg,14.41762816,,2,77,4,0.7,0.57,"This is an image of a classroom environment, featuring a student resting or taking a nap at a desk. Surrounding the student are blue desks and chairs. Visible outside the window is green vegetation, and in the background, there are curtains and posters on part of the wall. This is a piece of indoor portrait photography.",1,4950,1,0.728217778
pair_717,1208_3,3800K,1208_3_3800K.jpg,7.53762634,,1,10,3,0.8,0.71,"This is an image of a person in a natural environment. The subject is a woman dressed in traditional attire, situated in a bamboo forest, showcasing the elegant beauty of traditional clothing. It belongs to the genre of portrait photography.",-1,800,1,0.594360938
pair_717,1208_3,6200K,1208_3_6200K.jpg,7.52792574,,2,60,2,0.9,0.86,"This is an image of a person in a natural environment. The subject is a woman dressed in traditional attire, situated in a bamboo forest, showcasing the elegant beauty of traditional clothing. It belongs to the genre of portrait photography.",1,1600,-1,0.594360938
pair_718,1208_3,3200K,1208_3_3200K.jpg,15.58835337,,1,7,5,0.65,0.5,"This is an image of a person in a natural environment. The subject is a woman dressed in traditional attire, situated in a bamboo forest, showcasing the elegant beauty of traditional clothing. It belongs to the genre of portrait photography.",-1,1400,0,0.5
pair_718,1208_3,10000K,1208_3_10000K.jpg,13.51788025,,2,79,4,0.65,0.5,"This is an image of a person in a natural environment. The subject is a woman dressed in traditional attire, situated in a bamboo forest, showcasing the elegant beauty of traditional clothing. It belongs to the genre of portrait photography.",1,5400,0,0.5
pair_719,1209_0,3800K,1209_0_3800K.jpg,6.69065776,,1,10,2,0.9,0.86,"This is an image set in an outdoor abandoned industrial area or construction site, featuring a woman wearing a black sleeveless top. She is sitting beside a discarded iron framework, exuding a sense of loneliness or contemplation. It belongs to the genre of portrait photography.",-1,600,1,0.522782999
pair_719,1209_0,5800K,1209_0_5800K.jpg,7.583884933,,2,59,3,0.75,0.64,"This is an image set in an outdoor abandoned industrial area or construction site, featuring a woman wearing a black sleeveless top. She is sitting beside a discarded iron framework, exuding a sense of loneliness or contemplation. It belongs to the genre of portrait photography.",1,1400,-1,0.522782999
pair_72,1017_0,5200K,1017_0_5200K.jpg,5.815978617,,1,17,2,0.85,0.79,"This is an image of a garden or park scene, with a theme centered around spring flower appreciation or the harmonious connection between individuals and nature. The background features blooming pink flowers, while the person in the image is holding a flower and dressed in a purple gown, categorized as portrait photography.",-1,800,-1,0.728217778
pair_72,1017_0,7400K,1017_0_7400K.jpg,7.725044467,,2,59,3,0.85,0.79,"This is an image of a garden or park scene, with a theme centered around spring flower appreciation or the harmonious connection between individuals and nature. The background features blooming pink flowers, while the person in the image is holding a flower and dressed in a purple gown, categorized as portrait photography.",1,1400,1,0.728217778
pair_720,1209_0,3400K,1209_0_3400K.jpg,12.63512972,,1,8,4,0.75,0.64,"This is an image set in an outdoor abandoned industrial area or construction site, featuring a woman wearing a black sleeveless top. She is sitting beside a discarded iron framework, exuding a sense of loneliness or contemplation. It belongs to the genre of portrait photography.",-1,1000,-1,0.522782999
pair_720,1209_0,10000K,1209_0_10000K.jpg,13.99703303,,2,80,5,0.55,0.36,"This is an image set in an outdoor abandoned industrial area or construction site, featuring a woman wearing a black sleeveless top. She is sitting beside a discarded iron framework, exuding a sense of loneliness or contemplation. It belongs to the genre of portrait photography.",1,5600,1,0.522782999
pair_721,1209_1,3800K,1209_1_3800K.jpg,4.292161621,,1,10,2,0.9,0.86,"This is an image of an abandoned industrial area. The theme features a woman dressed in sportswear standing among old iron frameworks and concrete blocks, showcasing both athletic energy and a sense of fashion. It falls under the category of portrait photography.",-1,600,1,0.522782999
pair_721,1209_1,6000K,1209_1_6000K.jpg,5.67761874,,2,60,3,0.75,0.64,"This is an image of an abandoned industrial area. The theme features a woman dressed in sportswear standing among old iron frameworks and concrete blocks, showcasing both athletic energy and a sense of fashion. It falls under the category of portrait photography.",1,1600,-1,0.522782999
pair_722,1209_1,3400K,1209_1_3400K.jpg,7.73513285,,1,8,4,0.75,0.64,"This is an image of an abandoned industrial area. The theme features a woman dressed in sportswear standing among old iron frameworks and concrete blocks, showcasing both athletic energy and a sense of fashion. It falls under the category of portrait photography.",-1,1000,0,0.5
pair_722,1209_1,10000K,1209_1_10000K.jpg,9.904719636,,2,80,5,0.55,0.36,"This is an image of an abandoned industrial area. The theme features a woman dressed in sportswear standing among old iron frameworks and concrete blocks, showcasing both athletic energy and a sense of fashion. It falls under the category of portrait photography.",1,5600,0,0.5
pair_723,1209_2,3800K,1209_2_3800K.jpg,4.240574943,,1,10,2,0.9,0.86,"This is an image of an abandoned industrial area, featuring a woman sitting on an old metal structure, exhibiting a relaxed or contemplative pose. Surrounding her are worn-out metal and some overgrown grass, making it a portrait photograph.",-1,600,1,0.522782999
pair_723,1209_2,6000K,1209_2_6000K.jpg,5.621090428,,2,60,3,0.75,0.64,"This is an image of an abandoned industrial area, featuring a woman sitting on an old metal structure, exhibiting a relaxed or contemplative pose. Surrounding her are worn-out metal and some overgrown grass, making it a portrait photograph.",1,1600,-1,0.522782999
pair_724,1209_2,3400K,1209_2_3400K.jpg,7.81941499,,1,8,4,0.75,0.64,"This is an image of an abandoned industrial area, featuring a woman sitting on an old metal structure, exhibiting a relaxed or contemplative pose. Surrounding her are worn-out metal and some overgrown grass, making it a portrait photograph.",-1,1000,1,0.522782999
pair_724,1209_2,10000K,1209_2_10000K.jpg,9.976544565,,2,80,5,0.55,0.36,"This is an image of an abandoned industrial area, featuring a woman sitting on an old metal structure, exhibiting a relaxed or contemplative pose. Surrounding her are worn-out metal and some overgrown grass, making it a portrait photograph.",1,5600,-1,0.522782999
pair_725,1209_3,3800K,1209_3_3800K.jpg,6.32807174,,1,10,2,0.9,0.86,"This is an image set in an industrial area or abandoned factory environment. The subject is a young woman sitting on a rusty metal shelf, dressed in sportswear. The background consists of derelict factories and idle facilities, and the photo is characterized as portrait photography.",-1,600,1,0.594360938
pair_725,1209_3,6000K,1209_3_6000K.jpg,8.193181308,,2,60,3,0.75,0.64,"This is an image set in an industrial area or abandoned factory environment. The subject is a young woman sitting on a rusty metal shelf, dressed in sportswear. The background consists of derelict factories and idle facilities, and the photo is characterized as portrait photography.",1,1600,-1,0.594360938
pair_726,1209_3,3400K,1209_3_3400K.jpg,11.59182447,,1,8,4,0.75,0.64,"This is an image set in an industrial area or abandoned factory environment. The subject is a young woman sitting on a rusty metal shelf, dressed in sportswear. The background consists of derelict factories and idle facilities, and the photo is characterized as portrait photography.",-1,1000,1,0.522782999
pair_726,1209_3,10000K,1209_3_10000K.jpg,14.17605453,,2,80,5,0.55,0.36,"This is an image set in an industrial area or abandoned factory environment. The subject is a young woman sitting on a rusty metal shelf, dressed in sportswear. The background consists of derelict factories and idle facilities, and the photo is characterized as portrait photography.",1,5600,-1,0.522782999
pair_727,120_0,4000K,120_0_4000K.jpg,6.591481977,,1,11,3,0.8,0.71,"This is an image of an outdoor garden scene, with the theme focusing on romantic dates or couple moments. The background features green trees and a wall, and it falls under the category of portrait photography.",-1,1050,-1,0.522782999
pair_727,120_0,6600K,120_0_6600K.jpg,5.380955779,,2,60,2,0.9,0.86,"This is an image of an outdoor garden scene, with the theme focusing on romantic dates or couple moments. The background features green trees and a wall, and it falls under the category of portrait photography.",1,1550,1,0.522782999
pair_728,120_0,3400K,120_0_3400K.jpg,11.38127609,,1,8,5,0.6,0.43,"This is an image of an outdoor garden scene, with the theme focusing on romantic dates or couple moments. The background features green trees and a wall, and it falls under the category of portrait photography.",-1,1650,-1,0.594360938
pair_728,120_0,10000K,120_0_10000K.jpg,10.1408737,,2,77,4,0.7,0.57,"This is an image of an outdoor garden scene, with the theme focusing on romantic dates or couple moments. The background features green trees and a wall, and it falls under the category of portrait photography.",1,4950,1,0.594360938
pair_729,120_2,4200K,120_2_4200K.jpg,5.469547461,,1,12,3,0.8,0.71,"This is an image of an urban outdoor scene, featuring a romantic moment of a couple strolling on a city street. The backdrop consists of green plants and brick walls, creating a fusion of nature and urban elements. It falls under the category of portrait photography.",-1,850,0,0.5
pair_729,120_2,6600K,120_2_6600K.jpg,5.397964984,,2,60,2,0.9,0.86,"This is an image of an urban outdoor scene, featuring a romantic moment of a couple strolling on a city street. The backdrop consists of green plants and brick walls, creating a fusion of nature and urban elements. It falls under the category of portrait photography.",1,1550,0,0.5
pair_73,1017_0,4400K,1017_0_4400K.jpg,12.7139166,,1,13,4,0.6,0.43,"This is an image of a garden or park scene, with a theme centered around spring flower appreciation or the harmonious connection between individuals and nature. The background features blooming pink flowers, while the person in the image is holding a flower and dressed in a purple gown, categorized as portrait photography.",-1,1600,-1,1
pair_73,1017_0,10000K,1017_0_10000K.jpg,14.77788823,,2,72,5,0.7,0.57,"This is an image of a garden or park scene, with a theme centered around spring flower appreciation or the harmonious connection between individuals and nature. The background features blooming pink flowers, while the person in the image is holding a flower and dressed in a purple gown, categorized as portrait photography.",1,4000,1,1
pair_730,120_2,3400K,120_2_3400K.jpg,12.44361277,,1,8,5,0.6,0.43,"This is an image of an urban outdoor scene, featuring a romantic moment of a couple strolling on a city street. The backdrop consists of green plants and brick walls, creating a fusion of nature and urban elements. It falls under the category of portrait photography.",-1,1650,-1,0.522782999
pair_730,120_2,10000K,120_2_10000K.jpg,9.893350046,,2,77,4,0.7,0.57,"This is an image of an urban outdoor scene, featuring a romantic moment of a couple strolling on a city street. The backdrop consists of green plants and brick walls, creating a fusion of nature and urban elements. It falls under the category of portrait photography.",1,4950,1,0.522782999
pair_731,120_5,4200K,120_5_4200K.jpg,6.577579493,,1,12,3,0.8,0.71,"This is an image taken in a garden, with the theme of showcasing feminine elegance and fashion. The woman is dressed in a white sheer long dress, sitting in an outdoor setting surrounded by greenery and natural light. It falls under the category of portrait photography.",-1,850,1,0.522782999
pair_731,120_5,6600K,120_5_6600K.jpg,6.130123068,,2,60,2,0.9,0.86,"This is an image taken in a garden, with the theme of showcasing feminine elegance and fashion. The woman is dressed in a white sheer long dress, sitting in an outdoor setting surrounded by greenery and natural light. It falls under the category of portrait photography.",1,1550,-1,0.522782999
pair_732,120_5,3600K,120_5_3600K.jpg,12.99719461,,1,9,5,0.7,0.57,"This is an image taken in a garden, with the theme of showcasing feminine elegance and fashion. The woman is dressed in a white sheer long dress, sitting in an outdoor setting surrounded by greenery and natural light. It falls under the category of portrait photography.",-1,1450,0,0.5
pair_732,120_5,10000K,120_5_10000K.jpg,11.22615214,,2,77,4,0.6,0.43,"This is an image taken in a garden, with the theme of showcasing feminine elegance and fashion. The woman is dressed in a white sheer long dress, sitting in an outdoor setting surrounded by greenery and natural light. It falls under the category of portrait photography.",1,4950,0,0.5
pair_733,120_7,4200K,120_7_4200K.jpg,5.952520229,,1,12,3,0.8,0.71,"This is an image of an outdoor courtyard setting, featuring a couple taking commemorative photos on a sunny day. They are dressed in elegant white attire, surrounded by greenery and brick walls. It belongs to the genre of portrait photography.",-1,900,-1,0.594360938
pair_733,120_7,6600K,120_7_6600K.jpg,5.739016219,,2,60,2,0.9,0.86,"This is an image of an outdoor courtyard setting, featuring a couple taking commemorative photos on a sunny day. They are dressed in elegant white attire, surrounded by greenery and brick walls. It belongs to the genre of portrait photography.",1,1500,1,0.594360938
pair_734,120_7,3400K,120_7_3400K.jpg,13.1556788,,1,8,5,0.6,0.43,"This is an image of an outdoor courtyard setting, featuring a couple taking commemorative photos on a sunny day. They are dressed in elegant white attire, surrounded by greenery and brick walls. It belongs to the genre of portrait photography.",-1,1700,-1,0.728217778
pair_734,120_7,10000K,120_7_10000K.jpg,10.75066418,,2,77,4,0.7,0.57,"This is an image of an outdoor courtyard setting, featuring a couple taking commemorative photos on a sunny day. They are dressed in elegant white attire, surrounded by greenery and brick walls. It belongs to the genre of portrait photography.",1,4900,1,0.728217778
pair_735,1210_0,3800K,1210_0_3800K.jpg,5.853482522,,1,10,2,0.9,0.86,"This is an image taken in front of an ancient temple, featuring the elegance and mystery of a woman dressed in a red gown. She stands at the temple's entrance, forming a unique contrast with the sense of history surrounding her. This photograph falls under the category of fashion photography.",-1,800,0,0.5
pair_735,1210_0,6400K,1210_0_6400K.jpg,6.620432492,,2,61,3,0.8,0.71,"This is an image taken in front of an ancient temple, featuring the elegance and mystery of a woman dressed in a red gown. She stands at the temple's entrance, forming a unique contrast with the sense of history surrounding her. This photograph falls under the category of fashion photography.",1,1800,0,0.5
pair_736,1210_0,3200K,1210_0_3200K.jpg,11.67722709,,1,7,4,0.6,0.43,"This is an image taken in front of an ancient temple, featuring the elegance and mystery of a woman dressed in a red gown. She stands at the temple's entrance, forming a unique contrast with the sense of history surrounding her. This photograph falls under the category of fashion photography.",-1,1400,-1,0.594360938
pair_736,1210_0,10000K,1210_0_10000K.jpg,12.4198034,,2,79,5,0.7,0.57,"This is an image taken in front of an ancient temple, featuring the elegance and mystery of a woman dressed in a red gown. She stands at the temple's entrance, forming a unique contrast with the sense of history surrounding her. This photograph falls under the category of fashion photography.",1,5400,1,0.594360938
pair_737,1210_2,3800K,1210_2_3800K.jpg,4.290507743,,1,10,2,0.85,0.79,"This is an image in front of an ancient temple, with a background featuring stone bricks and carved pillars of ancient style. The setting appears mysterious and solemn. The subject is a woman dressed in an elegant red gown, standing at the entrance of the temple, exuding a sense of nobility and grace, and it belongs to portrait photography.",-1,800,-1,0.594360938
pair_737,1210_2,6600K,1210_2_6600K.jpg,5.65403936,,2,62,3,0.85,0.79,"This is an image in front of an ancient temple, with a background featuring stone bricks and carved pillars of ancient style. The setting appears mysterious and solemn. The subject is a woman dressed in an elegant red gown, standing at the entrance of the temple, exuding a sense of nobility and grace, and it belongs to portrait photography.",1,2000,1,0.594360938
pair_738,1210_2,3200K,1210_2_3200K.jpg,8.548971233,,1,7,4,0.6,0.43,"This is an image in front of an ancient temple, with a background featuring stone bricks and carved pillars of ancient style. The setting appears mysterious and solemn. The subject is a woman dressed in an elegant red gown, standing at the entrance of the temple, exuding a sense of nobility and grace, and it belongs to portrait photography.",-1,1400,-1,0.728217778
pair_738,1210_2,10000K,1210_2_10000K.jpg,10.44154964,,2,79,5,0.7,0.57,"This is an image in front of an ancient temple, with a background featuring stone bricks and carved pillars of ancient style. The setting appears mysterious and solemn. The subject is a woman dressed in an elegant red gown, standing at the entrance of the temple, exuding a sense of nobility and grace, and it belongs to portrait photography.",1,5400,1,0.728217778
pair_739,1210_4,4000K,1210_4_4000K.jpg,3.013852484,,1,11,2,0.8,0.71,"This is an image of an ancient site, with the theme focusing on the contrast between classical and modern elements. It belongs to the genre of portrait photography.",-1,600,-1,0.728217778
pair_739,1210_4,6400K,1210_4_6400K.jpg,4.666892413,,2,61,3,0.85,0.79,"This is an image of an ancient site, with the theme focusing on the contrast between classical and modern elements. It belongs to the genre of portrait photography.",1,1800,1,0.728217778
pair_74,1018_2,2200K,1018_2_2200K.jpg,4.09761692,,1,2,2,0.9,0.86,"This is an image of an indoor setting with a wooden wall background and relatively dim lighting, creating a quiet or intimate atmosphere. The subject captures a moment of a person holding a branch of green foliage, conveying a sense of leisure or contemplation. It is a portrait photograph.",-1,200,1,0.728217778
pair_74,1018_2,3000K,1018_2_3000K.jpg,7.697113251,,2,55,3,0.75,0.64,"This is an image of an indoor setting with a wooden wall background and relatively dim lighting, creating a quiet or intimate atmosphere. The subject captures a moment of a person holding a branch of green foliage, conveying a sense of leisure or contemplation. It is a portrait photograph.",1,600,-1,0.728217778
pair_740,1210_4,3400K,1210_4_3400K.jpg,6.80366216,,1,8,4,0.6,0.43,"This is an image of an ancient site, with the theme focusing on the contrast between classical and modern elements. It belongs to the genre of portrait photography.",-1,1200,-1,0.594360938
pair_740,1210_4,10000K,1210_4_10000K.jpg,8.570883601,,2,79,5,0.75,0.64,"This is an image of an ancient site, with the theme focusing on the contrast between classical and modern elements. It belongs to the genre of portrait photography.",1,5400,1,0.594360938
pair_741,1211_1,4000K,1211_1_4000K.jpg,7.090308132,,1,11,3,0.9,0.86,"This is an image set in a bamboo forest, featuring a woman dressed in traditional attire gently touching bamboo leaves. The scene exudes an atmosphere of tranquility and harmony with nature, belonging to the genre of portrait photography.",-1,1000,1,0.594360938
pair_741,1211_1,6600K,1211_1_6600K.jpg,5.848006763,,2,60,2,0.75,0.64,"This is an image set in a bamboo forest, featuring a woman dressed in traditional attire gently touching bamboo leaves. The scene exudes an atmosphere of tranquility and harmony with nature, belonging to the genre of portrait photography.",1,1600,-1,0.594360938
pair_742,1211_1,3400K,1211_1_3400K.jpg,13.85879543,,1,8,5,0.75,0.64,"This is an image set in a bamboo forest, featuring a woman dressed in traditional attire gently touching bamboo leaves. The scene exudes an atmosphere of tranquility and harmony with nature, belonging to the genre of portrait photography.",-1,1600,1,0.594360938
pair_742,1211_1,10000K,1211_1_10000K.jpg,10.98834835,,2,77,4,0.55,0.36,"This is an image set in a bamboo forest, featuring a woman dressed in traditional attire gently touching bamboo leaves. The scene exudes an atmosphere of tranquility and harmony with nature, belonging to the genre of portrait photography.",1,5000,-1,0.594360938
pair_743,1211_6,4000K,1211_6_4000K.jpg,6.85941591,,1,11,3,0.9,0.86,"This is an image depicting a bamboo forest scene. The subject is a person dressed in traditional red attire, strolling through the bamboo grove. The background features densely grown bamboo, and the image belongs to the genre of portrait photography.",-1,1000,1,0.728217778
pair_743,1211_6,6600K,1211_6_6600K.jpg,5.694619089,,2,60,2,0.75,0.64,"This is an image depicting a bamboo forest scene. The subject is a person dressed in traditional red attire, strolling through the bamboo grove. The background features densely grown bamboo, and the image belongs to the genre of portrait photography.",1,1600,-1,0.728217778
pair_744,1211_6,3400K,1211_6_3400K.jpg,13.32933524,,1,8,5,0.75,0.64,"This is an image depicting a bamboo forest scene. The subject is a person dressed in traditional red attire, strolling through the bamboo grove. The background features densely grown bamboo, and the image belongs to the genre of portrait photography.",-1,1600,1,0.522782999
pair_744,1211_6,10000K,1211_6_10000K.jpg,10.58032389,,2,77,4,0.6,0.43,"This is an image depicting a bamboo forest scene. The subject is a person dressed in traditional red attire, strolling through the bamboo grove. The background features densely grown bamboo, and the image belongs to the genre of portrait photography.",1,5000,-1,0.522782999
pair_745,1212_2,4400K,1212_2_4400K.jpg,6.368089552,,1,13,2,0.9,0.86,"This is a portrait photograph taken outdoors in a tropical setting. The background features palm trees and metal structures. The subject is a fashion-forward woman sitting on a metal object, displaying a relaxed and confident demeanor.",-1,850,1,0.522782999
pair_745,1212_2,6800K,1212_2_6800K.jpg,6.641190343,,2,60,3,0.8,0.71,"This is a portrait photograph taken outdoors in a tropical setting. The background features palm trees and metal structures. The subject is a fashion-forward woman sitting on a metal object, displaying a relaxed and confident demeanor.",1,1550,-1,0.522782999
pair_746,1212_2,3600K,1212_2_3600K.jpg,14.04034667,,1,9,5,0.6,0.43,"This is a portrait photograph taken outdoors in a tropical setting. The background features palm trees and metal structures. The subject is a fashion-forward woman sitting on a metal object, displaying a relaxed and confident demeanor.",-1,1650,0,0.5
pair_746,1212_2,10000K,1212_2_10000K.jpg,12.04365424,,2,76,4,0.7,0.57,"This is a portrait photograph taken outdoors in a tropical setting. The background features palm trees and metal structures. The subject is a fashion-forward woman sitting on a metal object, displaying a relaxed and confident demeanor.",1,4750,0,0.5
pair_747,1212_6,4400K,1212_6_4400K.jpg,7.072787459,,1,13,2,0.85,0.79,"This is an image of an outdoor environment with a background featuring grass and a pile of metallic objects. The subject is a stylishly dressed individual participating in an outdoor photoshoot. The person is wearing a white top and red shorts, striking a dynamic pose, and the image falls under the category of fashion photography.",-1,850,0,0.5
pair_747,1212_6,6800K,1212_6_6800K.jpg,7.439833229,,2,60,3,0.85,0.79,"This is an image of an outdoor environment with a background featuring grass and a pile of metallic objects. The subject is a stylishly dressed individual participating in an outdoor photoshoot. The person is wearing a white top and red shorts, striking a dynamic pose, and the image falls under the category of fashion photography.",1,1550,0,0.5
pair_748,1212_6,3800K,1212_6_3800K.jpg,12.66370417,,1,10,4,0.65,0.5,"This is an image of an outdoor environment with a background featuring grass and a pile of metallic objects. The subject is a stylishly dressed individual participating in an outdoor photoshoot. The person is wearing a white top and red shorts, striking a dynamic pose, and the image falls under the category of fashion photography.",-1,1450,-1,0.522782999
pair_748,1212_6,10000K,1212_6_10000K.jpg,13.17171087,,2,76,5,0.65,0.5,"This is an image of an outdoor environment with a background featuring grass and a pile of metallic objects. The subject is a stylishly dressed individual participating in an outdoor photoshoot. The person is wearing a white top and red shorts, striking a dynamic pose, and the image falls under the category of fashion photography.",1,4750,1,0.522782999
