pair,FileName,Subfolder,ImageName,deltaE2000,Description,Majority_Label,Confidence
pair_860,a0870-jmacdscf0021,7630K,a0870-jmacdscf0021_gt.jpg,0,"This is an image taken in a residential area, showing a wall, parts of houses, and green plants. The focus is on the puppy on the wall, which appears to be curiously observing the camera. The image is captured at a dynamic angle and belongs to the category of animal photography.",1,1
pair_860,a0870-jmacdscf0021,3600K,a0870-jmacdscf0021_3600K.jpg,23.91526228,"This is an image taken in a residential area, showing a wall, parts of houses, and green plants. The focus is on the puppy on the wall, which appears to be curiously observing the camera. The image is captured at a dynamic angle and belongs to the category of animal photography.",-1,1
pair_861,a0870-jmacdscf0021,7630K,a0870-jmacdscf0021_gt.jpg,0,"This is an image taken in a residential area, showing a wall, parts of houses, and green plants. The focus is on the puppy on the wall, which appears to be curiously observing the camera. The image is captured at a dynamic angle and belongs to the category of animal photography.",1,1
pair_861,a0870-jmacdscf0021,2000K,a0870-jmacdscf0021_2000K.jpg,28.56107144,"This is an image taken in a residential area, showing a wall, parts of houses, and green plants. The focus is on the puppy on the wall, which appears to be curiously observing the camera. The image is captured at a dynamic angle and belongs to the category of animal photography.",-1,1
pair_862,a0873-IMG_4834,6200K,a0873-IMG_4834_6200K.jpg,7.01298604,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",1,0.594360938
pair_862,a0873-IMG_4834,8600K,a0873-IMG_4834_8600K.jpg,4.84154136,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",-1,0.594360938
pair_863,a0873-IMG_4834,5400K,a0873-IMG_4834_5400K.jpg,12.44828192,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",1,0.594360938
pair_863,a0873-IMG_4834,10000K,a0873-IMG_4834_10000K.jpg,8.883691194,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",-1,0.594360938
pair_864,a0873-IMG_4834,7421K,a0873-IMG_4834_gt.jpg,0,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",1,1
pair_864,a0873-IMG_4834,8600K,a0873-IMG_4834_8600K.jpg,4.84154136,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",-1,1
pair_865,a0873-IMG_4834,7421K,a0873-IMG_4834_gt.jpg,0,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",1,1
pair_865,a0873-IMG_4834,6200K,a0873-IMG_4834_6200K.jpg,7.01298604,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",-1,1
pair_866,a0873-IMG_4834,7421K,a0873-IMG_4834_gt.jpg,0,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",1,1
pair_866,a0873-IMG_4834,10000K,a0873-IMG_4834_10000K.jpg,8.883691194,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",-1,1
pair_867,a0873-IMG_4834,7421K,a0873-IMG_4834_gt.jpg,0,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",1,1
pair_867,a0873-IMG_4834,5400K,a0873-IMG_4834_5400K.jpg,12.44828192,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",-1,1
pair_868,a0873-IMG_4834,7421K,a0873-IMG_4834_gt.jpg,0,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",1,1
pair_868,a0873-IMG_4834,4400K,a0873-IMG_4834_4400K.jpg,18.67062701,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",-1,1
pair_869,a0873-IMG_4834,7421K,a0873-IMG_4834_gt.jpg,0,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",1,1
pair_869,a0873-IMG_4834,3000K,a0873-IMG_4834_3000K.jpg,25.3650537,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",-1,1
pair_87,a0053-kme_103,2400K,a0053-kme_103_2400K.jpg,21.1995734,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",-1,1
pair_87,a0053-kme_103,10000K,a0053-kme_103_10000K.jpg,23.26702191,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",1,1
pair_870,a0873-IMG_4834,7421K,a0873-IMG_4834_gt.jpg,0,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",1,1
pair_870,a0873-IMG_4834,2000K,a0873-IMG_4834_2000K.jpg,31.03899073,"This is an image of urban architecture, showcasing the grandeur and prosperity of high-rise buildings. Two modern office towers soar in the commercial district, with sunlight reflecting off the glass windows. It belongs to the genre of architectural photography.",-1,1
pair_871,a0875-jmac_DSC1465,4400K,a0875-jmac_DSC1465_4400K.jpg,4.202790882,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,1
pair_871,a0875-jmac_DSC1465,6400K,a0875-jmac_DSC1465_6400K.jpg,4.41881119,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,1
pair_872,a0875-jmac_DSC1465,3600K,a0875-jmac_DSC1465_3600K.jpg,8.363418915,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,0.522782999
pair_872,a0875-jmac_DSC1465,8000K,a0875-jmac_DSC1465_8000K.jpg,8.78488491,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,0.522782999
pair_873,a0875-jmac_DSC1465,3000K,a0875-jmac_DSC1465_3000K.jpg,11.57739461,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,0.594360938
pair_873,a0875-jmac_DSC1465,10000K,a0875-jmac_DSC1465_10000K.jpg,12.88605608,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,0.594360938
pair_874,a0875-jmac_DSC1465,5300K,a0875-jmac_DSC1465_gt.jpg,0,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,1
pair_874,a0875-jmac_DSC1465,4400K,a0875-jmac_DSC1465_4400K.jpg,4.202790882,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,1
pair_875,a0875-jmac_DSC1465,5300K,a0875-jmac_DSC1465_gt.jpg,0,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,1
pair_875,a0875-jmac_DSC1465,6400K,a0875-jmac_DSC1465_6400K.jpg,4.41881119,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,1
pair_876,a0875-jmac_DSC1465,5300K,a0875-jmac_DSC1465_gt.jpg,0,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,1
pair_876,a0875-jmac_DSC1465,3600K,a0875-jmac_DSC1465_3600K.jpg,8.363418915,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,1
pair_877,a0875-jmac_DSC1465,5300K,a0875-jmac_DSC1465_gt.jpg,0,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,1
pair_877,a0875-jmac_DSC1465,8000K,a0875-jmac_DSC1465_8000K.jpg,8.78488491,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,1
pair_878,a0875-jmac_DSC1465,5300K,a0875-jmac_DSC1465_gt.jpg,0,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,1
pair_878,a0875-jmac_DSC1465,3000K,a0875-jmac_DSC1465_3000K.jpg,11.57739461,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,1
pair_879,a0875-jmac_DSC1465,5300K,a0875-jmac_DSC1465_gt.jpg,0,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,1
pair_879,a0875-jmac_DSC1465,10000K,a0875-jmac_DSC1465_10000K.jpg,12.88605608,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,1
pair_88,a0053-kme_103,4553K,a0053-kme_103_gt.jpg,0,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",1,1
pair_88,a0053-kme_103,5800K,a0053-kme_103_5800K.jpg,7.978017447,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",-1,1
pair_880,a0875-jmac_DSC1465,5300K,a0875-jmac_DSC1465_gt.jpg,0,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",1,1
pair_880,a0875-jmac_DSC1465,2000K,a0875-jmac_DSC1465_2000K.jpg,15.41001046,"This is an image of a clear sky, featuring an expansive blue sky with a few white clouds, evoking a sense of tranquility and openness. It belongs to the category of nature landscape photography.",-1,1
pair_881,a0887-_DSC5906,5000K,a0887-_DSC5906_5000K.jpg,5.14065899,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",1,0.594360938
pair_881,a0887-_DSC5906,7400K,a0887-_DSC5906_7400K.jpg,6.381285998,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",-1,0.594360938
pair_882,a0887-_DSC5906,4200K,a0887-_DSC5906_4200K.jpg,10.66621556,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",-1,0.594360938
pair_882,a0887-_DSC5906,10000K,a0887-_DSC5906_10000K.jpg,12.14048762,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",1,0.594360938
pair_883,a0887-_DSC5906,5850K,a0887-_DSC5906_gt.jpg,0,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",1,1
pair_883,a0887-_DSC5906,5000K,a0887-_DSC5906_5000K.jpg,5.14065899,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",-1,1
pair_884,a0887-_DSC5906,5850K,a0887-_DSC5906_gt.jpg,0,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",1,1
pair_884,a0887-_DSC5906,7400K,a0887-_DSC5906_7400K.jpg,6.381285998,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",-1,1
pair_885,a0887-_DSC5906,5850K,a0887-_DSC5906_gt.jpg,0,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",1,1
pair_885,a0887-_DSC5906,4200K,a0887-_DSC5906_4200K.jpg,10.66621556,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",-1,1
pair_886,a0887-_DSC5906,5850K,a0887-_DSC5906_gt.jpg,0,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",1,1
pair_886,a0887-_DSC5906,10000K,a0887-_DSC5906_10000K.jpg,12.14048762,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",-1,1
pair_887,a0887-_DSC5906,5850K,a0887-_DSC5906_gt.jpg,0,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",1,1
pair_887,a0887-_DSC5906,3600K,a0887-_DSC5906_3600K.jpg,14.38076046,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",-1,1
pair_888,a0887-_DSC5906,5850K,a0887-_DSC5906_gt.jpg,0,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",1,1
pair_888,a0887-_DSC5906,2600K,a0887-_DSC5906_2600K.jpg,19.56059264,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",-1,1
pair_889,a0887-_DSC5906,5850K,a0887-_DSC5906_gt.jpg,0,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",1,1
pair_889,a0887-_DSC5906,2000K,a0887-_DSC5906_2000K.jpg,24.36788288,"This is an image of a city street featuring a mural that commemorates great African Americans. The theme is to honor and respect historically significant African American figures, and it belongs to street culture photography.",-1,1
pair_89,a0053-kme_103,4553K,a0053-kme_103_gt.jpg,0,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",1,1
pair_89,a0053-kme_103,3600K,a0053-kme_103_3600K.jpg,8.177376038,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",-1,1
pair_890,a0897-kme_241,4000K,a0897-kme_241_4000K.jpg,6.791528571,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",1,0.594360938
pair_890,a0897-kme_241,6000K,a0897-kme_241_6000K.jpg,7.990093655,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",-1,0.594360938
pair_891,a0897-kme_241,3600K,a0897-kme_241_3600K.jpg,12.60451289,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",1,1
pair_891,a0897-kme_241,10000K,a0897-kme_241_10000K.jpg,14.14971109,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",-1,1
pair_892,a0897-kme_241,4600K,a0897-kme_241_gt.jpg,0,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",1,1
pair_892,a0897-kme_241,4000K,a0897-kme_241_4000K.jpg,6.791528571,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",-1,1
pair_893,a0897-kme_241,4600K,a0897-kme_241_gt.jpg,0,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",1,1
pair_893,a0897-kme_241,6000K,a0897-kme_241_6000K.jpg,7.990093655,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",-1,1
pair_894,a0897-kme_241,4600K,a0897-kme_241_gt.jpg,0,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",1,1
pair_894,a0897-kme_241,3600K,a0897-kme_241_3600K.jpg,12.60451289,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",-1,1
pair_895,a0897-kme_241,4600K,a0897-kme_241_gt.jpg,0,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",1,1
pair_895,a0897-kme_241,10000K,a0897-kme_241_10000K.jpg,14.14971109,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",-1,1
pair_896,a0897-kme_241,4600K,a0897-kme_241_gt.jpg,0,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",1,1
pair_896,a0897-kme_241,3200K,a0897-kme_241_3200K.jpg,18.56032869,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",-1,1
pair_897,a0897-kme_241,4600K,a0897-kme_241_gt.jpg,0,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",1,1
pair_897,a0897-kme_241,2600K,a0897-kme_241_2600K.jpg,26.29152234,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",-1,1
pair_898,a0897-kme_241,4600K,a0897-kme_241_gt.jpg,0,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",1,1
pair_898,a0897-kme_241,2000K,a0897-kme_241_2000K.jpg,32.56096942,"This is an image of the city outskirts, depicting a scene of a graffiti-covered brick wall with orange markings. The theme revolves around abandonment and artistic expression, with a backdrop of dry plants enhancing the desolate feel. It falls under the genre of urban landscape photography.",-1,1
pair_899,a0916-jmac_DSC4232,4400K,a0916-jmac_DSC4232_4400K.jpg,10.10157617,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",1,0.728217778
pair_899,a0916-jmac_DSC4232,5800K,a0916-jmac_DSC4232_5800K.jpg,10.03911178,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",-1,0.728217778
pair_9,a0001-jmac_DSC1459,4250K,a0001-jmac_DSC1459_gt.jpg,0,"This is an image of Monument Valley in the southwestern United States desert region. The theme focuses on the massive rock formations sculpted by nature and the vast desert landscape, categorized as landscape photography.",1,1
pair_9,a0001-jmac_DSC1459,2600K,a0001-jmac_DSC1459_2600K.jpg,23.18699051,"This is an image of Monument Valley in the southwestern United States desert region. The theme focuses on the massive rock formations sculpted by nature and the vast desert landscape, categorized as landscape photography.",-1,1
pair_90,a0053-kme_103,4553K,a0053-kme_103_gt.jpg,0,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",1,1
pair_90,a0053-kme_103,3000K,a0053-kme_103_3000K.jpg,13.33067621,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",-1,1
pair_900,a0916-jmac_DSC4232,4000K,a0916-jmac_DSC4232_4000K.jpg,18.87983881,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",1,1
pair_900,a0916-jmac_DSC4232,10000K,a0916-jmac_DSC4232_10000K.jpg,19.37714246,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",-1,1
pair_901,a0916-jmac_DSC4232,4914K,a0916-jmac_DSC4232_gt.jpg,0,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",1,1
pair_901,a0916-jmac_DSC4232,5800K,a0916-jmac_DSC4232_5800K.jpg,10.03911178,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",-1,1
pair_902,a0916-jmac_DSC4232,4914K,a0916-jmac_DSC4232_gt.jpg,0,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",1,1
pair_902,a0916-jmac_DSC4232,4400K,a0916-jmac_DSC4232_4400K.jpg,10.10157617,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",-1,1
pair_903,a0916-jmac_DSC4232,4914K,a0916-jmac_DSC4232_gt.jpg,0,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",1,1
pair_903,a0916-jmac_DSC4232,4000K,a0916-jmac_DSC4232_4000K.jpg,18.87983881,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",-1,1
pair_904,a0916-jmac_DSC4232,4914K,a0916-jmac_DSC4232_gt.jpg,0,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",1,1
pair_904,a0916-jmac_DSC4232,10000K,a0916-jmac_DSC4232_10000K.jpg,19.37714246,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",-1,1
pair_905,a0916-jmac_DSC4232,4914K,a0916-jmac_DSC4232_gt.jpg,0,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",1,1
pair_905,a0916-jmac_DSC4232,3800K,a0916-jmac_DSC4232_3800K.jpg,22.92045973,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",-1,1
pair_906,a0916-jmac_DSC4232,4914K,a0916-jmac_DSC4232_gt.jpg,0,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",1,1
pair_906,a0916-jmac_DSC4232,3200K,a0916-jmac_DSC4232_3200K.jpg,32.29420306,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",-1,1
pair_907,a0916-jmac_DSC4232,4914K,a0916-jmac_DSC4232_gt.jpg,0,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",1,1
